model_id,method,ablation,task,eval_variant,steer_variant,rf_mode,steering_factor,topk,accuracy
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,4,0.05,0.96
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,4,0.07,0.96
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,4,0.09,0.36
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,4,0.1,0.08
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,4,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,4,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,2,0.01,0.4
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,2,0.03,0.8
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,2,0.05,0.88
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,2,0.07,0.88
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,2,0.09,0.62
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,2,0.1,0.7
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,2,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,2,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,1,0.01,0.14
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,1,0.03,0.44
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,1,0.05,0.7
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,1,0.07,0.68
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,1,0.09,0.6
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,1,0.1,0.64
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,1,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,1,1.0,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.01,0.88
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.03,0.14
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.05,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.07,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.09,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.1,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.5,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,10,1.0,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.01,0.96
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.03,0.76
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.05,0.02
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.07,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.09,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.1,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.5,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,8,1.0,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.01,0.88
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.03,0.6
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.05,0.6
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.07,0.02
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.09,0.02
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.1,0.08
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.5,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,6,1.0,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.01,0.82
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.03,0.26
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.05,0.8
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.07,0.16
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.09,0.02
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.1,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.5,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,5,1.0,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,4,0.01,0.84
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,4,0.03,0.38
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,4,0.05,0.54
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,4,0.07,0.6
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,4,0.09,0.12
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,4,0.1,0.02
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,4,0.5,0.04
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,4,1.0,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,2,0.01,0.68
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,2,0.03,1.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,2,0.05,0.98
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,2,0.07,1.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,2,0.09,0.78
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,2,0.1,0.72
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,2,0.5,0.14
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,2,1.0,0.04
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,1,0.01,0.62
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,1,0.03,0.9
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,1,0.05,0.94
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,1,0.07,0.94
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,1,0.09,0.96
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,1,0.1,0.96
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,1,0.5,0.98
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,long,long,comb,1,1.0,0.38
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.01,0.98
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.03,0.98
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.05,0.92
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.07,0.94
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.09,0.88
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.1,0.84
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.5,0.08
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,10,1.0,0.16
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.01,0.98
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.03,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.05,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.07,0.96
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.09,0.98
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.1,0.94
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.5,0.2
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,8,1.0,0.34
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.01,0.9
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.03,0.82
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.05,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.07,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.09,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.1,0.98
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.5,0.56
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,6,1.0,0.56
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.01,0.7
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.03,0.92
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.05,0.92
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.07,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.09,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.1,0.98
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.5,0.78
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,5,1.0,0.68
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,4,0.01,0.42
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,4,0.03,0.78
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,4,0.05,0.96
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,4,0.07,0.98
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,4,0.09,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,4,0.1,0.98
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,4,0.5,0.92
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,4,1.0,0.86
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,2,0.01,0.1
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,2,0.03,0.7
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,2,0.05,0.98
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,2,0.07,0.7
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,2,0.09,0.78
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,2,0.1,0.78
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,2,0.5,0.92
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,2,1.0,0.76
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,1,0.01,0.04
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,1,0.03,0.16
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,1,0.05,0.38
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,1,0.07,0.52
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,1,0.09,0.54
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,1,0.1,0.62
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,1,0.5,0.76
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,long,long,comb,1,1.0,0.28
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.01,0.96
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.03,0.84
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.05,0.9
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.07,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.09,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.1,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.5,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,10,1.0,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.01,0.98
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.03,0.96
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.05,0.98
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.07,0.86
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.09,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.1,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.5,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,8,1.0,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.01,0.96
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.03,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.05,0.96
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.07,0.96
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.09,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.1,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.5,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,6,1.0,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.01,0.96
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.03,0.96
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.05,0.94
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.07,0.96
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.09,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.1,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.5,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,5,1.0,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,4,0.01,0.94
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,4,0.03,0.94
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,4,0.05,0.92
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,4,0.07,0.94
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,4,0.09,0.86
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,4,0.1,0.86
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,4,0.5,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,4,1.0,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,2,0.01,0.84
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,2,0.03,0.92
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,2,0.05,0.92
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,2,0.07,0.96
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,2,0.09,0.94
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,2,0.1,0.94
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,2,0.5,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,2,1.0,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,1,0.01,0.6
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,1,0.03,0.74
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,1,0.05,0.76
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,1,0.07,0.82
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,1,0.09,0.88
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,1,0.1,0.9
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,1,0.5,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,long,long,comb,1,1.0,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.01,0.8
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.03,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.05,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.07,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.09,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.1,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,10,0.5,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,10,1.0,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.01,0.78
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.03,0.28
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.05,0.36
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.07,0.34
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.09,0.46
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.1,0.5
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,8,0.5,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,8,1.0,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.01,0.74
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.03,0.36
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.05,0.84
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.07,0.8
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.09,0.78
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.1,0.92
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,6,0.5,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,6,1.0,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.01,0.68
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.03,0.36
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.05,0.82
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.07,0.78
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.09,0.74
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.1,0.8
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,5,0.5,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,5,1.0,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,long,long,comb,4,0.01,0.6
